age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
25,Federal-gov,339956,Some-college,13,Married-civ-spouse,Protective-serv,Husband,Black,Male,1000,0,40,United-States,<=50K
48,State-gov,171926,Prof-scbool,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,50,United-States,>50K
48,State-gov,171926,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,05,United-States,>50K
48,State-gov,171926,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,16024,0,50,United-States,>50K
38,Private,239397,8th-7th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,36,Mexico,<=50K
38,Self-emp-inc,239397,7th-8th,4,Married-civ-spouse,N/A,Husband,White,Male,0,0,36,N/A,<=50K
38,Private,239397,7th-8th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,36,Mexico,<=50K
31,Private,191834,HS-gard,9,Divorced,Machine-op-inspct,Other-relative,White,Male,0,0,40,United-States,<=50K
31,Private,191834,HS-grad,9,Divorced,Machine-op-inspct,Other-relative,White,Male,0,0,48,United-States,<=50K
31,Self-emp-inc,191834,HS-grad,9,Divorced,Craft-repair,Other-relative,White,Male,0,0,40,N/A,<=50K
39,Private,261504,1t2h,8,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
39,—,261504,12th,8,Divorced,N/A,Unmarried,White,Female,0,0,40,N/A,<=50K
39,Private,261504,12th,8,Divorced,Adm-clerical,Unmarried,White,Female,0,10,40,United-States,<=50K
17,Private,152696,Some-college,10,Never-married,Other-service,Own-child,White,Female,1000,0,30,United-States,<=50K
17,Private,152696,12th,8,Never-married,Tech-support,Own-child,White,Female,2000,0,34,United-States,<=50K
17,State-gov,152696,12th,9,Never-married,Other-service,Own-child,White,Female,0,-1000,30,United-States,<=50K
31,Private,263561,Bachelors,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2246,45,United-States,>50K
31,Private,263561,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Whitw,Male,0,2246,45,United-States,>50K
31,Private,263561,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2246,45,United-States,>50K
40,Private,117860,Some-college,10,Divorced,Sales,Not-in-family,Black,Male,1000,0,40,United-States,<=50K
40,Private,117860,HS-grad,19,Divorced,Other-service,Not-in-family,Black,Male,0,0,40,United-States,<=50K
40,Private,117860,HS-grad,9,Divorced,Other-service,Not-faimily,Black,Male,0,0,40,United-Staes,<=50K
21,Private,196508,Some-college,10,Never-married,Sales,Own-child,N/A,—,0,0,40,United-States,<=50K
21,Private,196508,Some-college,101,Never-married,Sales,Own-child,Black,Female,0,0,40,United-States,<=50K
21,Private,196508,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
45,Private,223660,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
54,Private,223660,HS-grad,90,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
54,Private,223660,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,55,United-States,>50K
54,Federal-gov,392502,Some-college,100,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
54,Federal-gov,392502,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,2000,0,40,United-States,>50K
54,Federal-gov,392502,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Whitw,Male,0,0,40,United-States,>50K
31,Self-emp-not-inc,156033,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,0,35,United-States,<=50K
31,Self-emp-not-inc,156033,HS-gard,9,Divorced,Other-service,Not-in-family,White,Male,0,0,35,United-States,<=50K
31,Self-emp-not-inc,156033,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,0,53,United-States,<=50K
36,Local-gov,103886,Some-college,100,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,50,United-States,<=50K
36,Local-gov,103886,Bachelors,13,Divorced,Handlers-cleaners,Not-in-family,White,Male,1000,0,50,United-States,<=50K
36,Local-gov,103886,Some-college,10,Divorced,Handlers-cleaners,Nit-in-family,White,Male,0,0,50,United-States,<=50K
19,Private,97189,Some-college,100,Never-married,Sales,Own-child,White,Female,0,0,22,United-States,<=50K
19,Private,97189,Some-college,10,Never-married,Sales,Own-child,Whitw,Female,0,0,22,United-States,<=50K
19,Private,97189,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,22,United-Statws,<=50K
39,Private,37314,Doctorate,16,Never-married,Exec-managerial,Not-in-family,White,Male,3000,0,50,United-States,>50K
39,Private,37314,Mastes,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,>50K
39,Private,37314,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,58,United-States,>50K
51,Private,178241,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
51,Private,178241,HS-gard,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,>50K
51,Private,178241,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,04,United-States,>50K
52,Private,137658,1tth,7,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0,0,40,Dominican-Republic,<=50K
52,Private,137658,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,1000,0,40,Dominican-Republic,<=50K
52,Private,137658,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0,0,40,Dominica-Republic,<=50K
42,Self-emp-not-inc,201908,Prof-scbool,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,50,United-States,>50K
42,Self-emp-not-inc,201908,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,500,United-States,>50K
42,Self-emp-not-inc,201908,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,100000,0,50,United-States,>50K
39,N/A,191002,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,40,—,<=50K
39,Private,191002,HS-grad,16,Never-married,Sales,Not-in-family,White,Female,0,0,40,Poland,<=50K
39,Private,191002,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,Poland,<=50K
92,Local-gov,177398,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
29,Local-gov,177398,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,40,United-States,>50K
29,Local-gov,177398,Masters,4,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
22,Private,88050,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,6,United-States,<=50K
22,Private,88050,Assoc-acdm,21,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,6,United-States,<=50K
22,Private,88050,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Huand,Asian-Pac-Islander,Male,0,0,6,United-States,<=50K
21,Private,292803,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,24,United-States,<=50K
26,Private,292803,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,24,United-States,<=50K
26,Private,292803,Some-college,1,Never-married,Other-service,Own-child,White,Female,0,0,24,United-States,<=50K
24,N/A,191269,Bachelors,13,Never-married,N/A,Not-in-family,White,Female,0,0,65,N/A,<=50K
24,State-gov,191269,Bachelors,130,Never-married,Adm-clerical,Not-in-family,White,Female,0,30,6,United-States,<=50K
24,State-gov,191269,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,1000,0,65,United-States,<=50K
67,Private,35015,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,3000,0,99,United-States,<=50K
67,Private,35015,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,3000,0,99,United-States,<=50K
67,Private,35015,Masters,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,99,United-States,<=50K
31,Federal-gov,116608,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
39,Federal-gov,116608,Some-college,10,Divorced,Sales,Unmarried,White,Female,2000,0,40,United-States,<=50K
39,Federal-gov,116608,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,0,-2000,50,United-States,<=50K
35,Private,247547,HS-gradt,9,Separated,Prof-specialty,Other-relative,Black,Female,0,0,40,United-States,<=50K
35,Private,247547,HS-grad,9,Separated,Prof-specialty,Other-relative,Black,Female,0,300,40,United-States,<=50K
35,Private,247547,HS-grad,9,Separated,Prof-specialty,Othe-relative,Black,Female,0,0,40,United-States,<=50K
56,Private,85018,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
56,Private,85018,HS-gard,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
56,Private,85018,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,04,United-States,<=50K
32,Private,95885,11th,7,Never-married,Craft-repair,Not-in-family,Amer-Indin-Eskimo,Male,13550,0,60,United-States,>50K
32,Private,95885,11th,7,Never-married,Craft-repair,Not-in-family,N/A,Male,13550,0,60,—,>50K
32,Private,95885,Some-college,10,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,16550,0,60,United-States,>50K
44,Private,190532,Masrters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,55,United-States,<=50K
44,Private,190532,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,5,United-States,<=50K
44,Private,190532,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,55,United-States,<=50K
46,Private,174370,Bachelors,13,Separated,Exec-managerial,Not-in-family,White,Male,3000,0,55,United-States,<=50K
46,Private,174370,Some-college,100,Separated,Sales,Not-in-family,White,Male,0,0,55,United-States,<=50K
46,Private,174370,Some-college,10,Separated,Sales,Not-familly,White,Male,0,0,55,United-St,<=50K
29,Private,210869,Some-college,101,Never-married,Sales,Own-child,Black,Male,0,0,80,United-States,<=50K
29,Private,210869,Some-college,10,Never-married,Sales,Own-child,Blck,Male,0,0,80,United-States,<=50K
29,Private,210869,Some-college,10,Never-married,Sales,Own-child,Black,Male,0,0,80,United-Statesd,<=50K
45,Private,186272,5th-6th,6,Married-civ-spouse,Adm-clerical,Husband,Black,Male,5178,0,40,United-States,>50K
45,Private,186272,9th,5,Married-civ-spouse,Adm-clerical,Husband,Blck,Male,5178,0,40,United-States,>50K
45,Private,186272,9th,5,Married-civ-spouse,Adm-clerical,Husband,Black,Male,5178,0,40,United-St,>50K
22,Private,166371,Some-colleage,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
22,Private,166371,Some-college,10,Never-married,Craft-repair,Own-child,White,Female,0,0,40,United-States,<=50K
22,Private,166371,Some-college,13,Never-married,Craft-repair,Own-child,White,Male,1000,0,44,United-States,<=50K
21,Private,149809,Assoc-adcm,12,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
21,Private,149809,Assoc-acdm,12,Never-married,Sales,Own-child,White,Male,0,300,40,United-States,<=50K
21,Private,149809,Assoc-acdm,12,Never-married,Sales,Own-child,White,Male,0,0,400,United-States,<=50K
60,Priivate,191118,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1848,40,United-States,>50K
60,?,191118,HS-grad,9,Married-civ-spouse,?,Husband,White,Female,0,1848,40,United-States,>50K
60,Priivate-civ-spouse,191118,HS-grad,9,Married-civ-spouse,Adm-clerical-civ,Husband,White,Male,0,1848,40,United-States,>50K
63,Self-emp-inc,222289,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
63,Self-emp-inc,222289,Some-college,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,1000,0,40,United-States,>50K
63,Self-emp-inc,222289,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,>50K
36,Self-emp-not-inc,202950,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
36,Self-emp-not-inc,202950,Bachelors,31,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,Iran,<=50K
36,Self-emp-not-inc,202950,Bachelors,13,Married-civ-spouse,Exec-managerial,Husbnd,White,Male,0,0,50,Iran,<=50K
41,Local-gov,384236,Assoc-vac,11,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
41,Local-gov,384236,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Male,0,300,40,United-States,<=50K
41,Local-gov,384236,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Male,0,0,4,United-States,<=50K
70,Self-emp-inc,158437,Prof-school,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,>50K
70,Self-emp-inc,158437,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Whit,Male,0,0,35,United-States,>50K
70,Self-emp-inc,158437,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,>50K
45,Private,330087,HS-gard,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
45,Private,330087,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,300,40,United-States,<=50K
45,Private,330087,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,1000,0,40,United-States,<=50K
37,Federal-gov,448337,HS-gradt,9,Never-married,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,<=50K
37,Federal-gov,448337,HS-grad,9,Never-married,Exec-managerial,Unmarried,Black,Female,300,0,40,United-States,<=50K
37,Federal-gov,448337,HS-grad,9,Never-married,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,<=50K
23,Private,248978,11tth,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Mexico,<=50K
23,Private,248978,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,300,0,40,Mexico,<=50K
23,Private,248978,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Mexixo,<=50K
51,Local-gov,264457,1tth,7,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K
51,—,264457,11th,7,Married-civ-spouse,N/A,N/A,Black,Male,0,0,40,United-States,<=50K
51,Local-gov,264457,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,45,United-States,<=50K
61,Private,273803,HS-gard,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
61,N/A,273803,HS-grad,9,Married-civ-spouse,—,Husband,White,Male,0,0,40,United-States,<=50K
61,Private,273803,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Unknown,<=50K
48,Private,149210,Some-college,10,Separated,Exec-managerial,Unmarried,Black,Male,1000,0,45,United-States,<=50K
48,Private,149210,HS-grad,19,Separated,Craft-repair,Unmarried,Black,Male,0,0,45,United-States,<=50K
48,Private,149210,HS-grad,9,Separated,Craft-repair,urnarried,Black,Male,0,0,45,United-States,<=50K
36,Private,289148,Some-colleage,10,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
36,Private,289148,Some-college,10,Divorced,Other-service,Unmarried,White,Male,0,0,40,United-States,<=50K
36,Private,289148,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,48,United-States,<=50K
29,Private,102345,Some-colleage,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,52,United-States,<=50K
29,Private,102345,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,300,0,52,United-States,<=50K
29,Private,102345,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,5,United-States,<=50K
29,Private,37933,1ht2,8,Married-spouse-absent,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K
29,—,37933,12th,8,Married-spouse-absent,Other-service,Not-in-family,N/A,Female,0,0,40,United-States,<=50K
29,Private,37933,12th,8,Married-spouse-absent,Other-service,Unknown,Black,Female,0,0,40,United-States,<=50K
43,Self-emp-not-inc,182217,Bachelors,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,35,United-States,<=50K
43,Self-emp--,182217,Bachelors,13,Married-civ-spouse,Prof-spe,Wife,White,Female,0,0,35,United-States,<=50K
43,Self-emp-not-inc,182217,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Blank,Female,0,0,35,United-States,<=50K
35,Private,129573,HS-gradt,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,65,United-States,<=50K
35,Private,129573,Some-college,12,Married-civ-spouse,Transport-moving,Husband,White,Male,1000,0,65,United-States,<=50K
35,Private,129573,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,56,United-States,<=50K
37,Private,265737,Some-college,101,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,1887,60,Cuba,>50K
37,Private,265737,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Blck,Male,0,1887,60,Cuba,>50K
37,N/A,265737,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,—,Male,0,1887,60,United-States,>50K
34,Local-gov,177675,Bachelors,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
34,N/A,177675,Bachelors,13,Married-civ-spouse,—,Unknown,White,Male,0,0,55,United-States,>50K
34,Local-gov,177675,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,55,United-States,>50K
34,Private,175878,Some-college,12,Married-civ-spouse,Sales,Husband,White,Female,1000,0,40,United-States,<=50K
34,Private,175878,H-grad,9,Married-civ-spouse,Sales,Husband,White,Female,0,0,40,United-States,<=50K
34,Private,175878,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Female,0,0,48,United-States,<=50K
29,Private,209934,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
29,Private,209934,5th-ht,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico,<=50K
29,Private,209934,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,43,Mexico,<=50K
58,Self-emp-not-inc,266707,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,1000,2179,18,United-States,<=50K
58,Self-emp-not-inc,266707,1st-4th,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,1000,2179,18,United-States,<=50K
58,Self-emp-not-inc,266707,1st-4th,3,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2179,18,United-States,<=50K
40,Private,289748,Bachleors,13,Never-married,Exec-managerial,Not-in-family,White,Female,4650,0,48,United-States,<=50K
40,Private,289748,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,6450,0,48,United-States,<=50K
40,Private,289748,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,4650,0,48,United-Statets,<=50K
55,Federal-gov,175873,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
58,Federal-gov,175873,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,1000,0,40,United-States,>50K
58,Federal-gov,175873,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,40,United-States,>50K
43,State-gov,47818,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
43,State-gov,47818,Bachelors,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
43,State-gov,47818,Masters,13,Never-married,Exec-managerial,Not-in-family,White,Female,1000,0,44,United-States,<=50K
