row_idx,column_name,signal_C1,signal_C2,signal_C3,signal_C4,signal_C5,signal_C6,signal_C7,signal_C8,signal_C9,n_applicable,cell_signal_sum,cell_signal_ratio,row_signal_sum,intent_label,predicted_intent
317,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
318,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
318,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
318,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
318,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
318,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
319,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
319,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
319,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
319,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
319,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
320,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
320,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
320,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
320,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
320,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
321,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
321,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
321,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
321,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
321,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
322,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
322,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
322,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
322,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
322,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
323,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
323,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
323,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
323,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
323,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
324,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
324,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
324,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
324,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
324,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
325,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
325,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
325,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
325,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
325,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
326,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
326,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
326,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
326,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
326,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
327,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
327,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
327,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
327,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
327,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
328,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
328,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
328,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
328,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
328,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
329,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
329,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
329,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
329,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
329,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
330,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
330,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
330,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
330,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
330,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
331,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
331,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
331,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
331,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
331,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
332,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
332,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
332,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
332,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
332,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,
333,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
333,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
333,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
333,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
333,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
334,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
334,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
334,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
334,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
334,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
335,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
335,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
335,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
335,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
335,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
336,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
336,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
336,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
336,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
336,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
337,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
337,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
337,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
337,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
337,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
338,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
338,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
338,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
338,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
338,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
339,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
339,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
339,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
339,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
339,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
340,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
340,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
340,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
340,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
340,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
341,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
341,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
341,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
341,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
341,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
342,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
342,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
342,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
342,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
342,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
343,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
343,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
343,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
343,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
343,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
344,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
344,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
344,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
344,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
344,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
345,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
345,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
345,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
345,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
345,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
346,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
346,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
346,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
346,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
346,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
347,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,
347,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
347,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
347,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
347,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
348,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
348,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
348,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
348,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
348,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
349,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
349,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
349,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
349,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
349,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
350,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
350,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
350,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
350,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
350,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
351,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
351,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
351,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
351,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
351,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
352,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
352,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
352,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
352,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
352,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
353,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
353,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
353,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
353,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
353,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
354,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
354,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
354,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
354,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,
354,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
355,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
355,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
355,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
355,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
355,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
356,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
356,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
356,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
356,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
356,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
357,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
357,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
357,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
357,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
357,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
358,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
358,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
358,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
358,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
358,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
359,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
359,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
359,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
359,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
359,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
360,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
360,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
360,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
360,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
360,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
361,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
361,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
361,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
361,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
361,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
362,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
362,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
362,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
362,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
362,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
363,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
363,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
363,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
363,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
363,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
364,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
364,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
364,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
364,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
364,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
365,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
365,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
365,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
365,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
365,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
366,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
366,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
366,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
366,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
366,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
367,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
367,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
367,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
367,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
367,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
368,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
368,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
368,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
368,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
368,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
369,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
369,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
369,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
369,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
369,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
370,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
370,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
370,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
370,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
370,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
371,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
371,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
371,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
371,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
371,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
372,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
372,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
372,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
372,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
372,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
373,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
373,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
373,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
373,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
373,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
374,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
374,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
374,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
374,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
374,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
375,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
375,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
375,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
375,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
375,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
376,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
376,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
376,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
376,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
376,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
377,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
377,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
377,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
377,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
377,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
378,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
378,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
378,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
378,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
378,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
379,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
379,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
379,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
379,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
379,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
380,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
380,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
380,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
380,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
380,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,
381,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
381,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
