followers_count,friends_count,favourites_count,statuses_count,listed_count,verified,protected,default_profile,default_profile_image,geo_enabled,profile_use_background_image,has_created_date,description_length,screen_name_length,name_length,has_description,has_location,label
1049398,362,0,9496,454,1,0,0,0,0,0,1,123,0,12,1,1,0
28,574,0,320,0,0,0,0,0,0,0,1,1,0,6,1,1,1
105,729,0,69,0,0,0,0,0,0,0,1,1,0,13,1,1,1
759,282,0,3285,21,0,0,0,0,0,0,1,122,0,21,1,1,1
2719,783,0,16911,17,0,0,0,0,0,0,1,77,0,7,1,1,1
12,32,0,26,0,0,0,0,0,0,0,1,13,0,13,1,1,0
3278,1638,0,2982,173,1,0,0,0,0,0,1,161,0,18,1,1,0
269,346,0,7623,0,0,0,0,0,0,0,1,135,0,9,1,1,0
2040,2258,0,118280,8,0,0,0,0,0,0,1,96,0,5,1,1,1
1664834,819,0,65627,699,1,0,0,0,0,0,1,1,0,10,1,1,0
25,56,0,127,0,0,0,0,0,0,0,1,84,0,11,1,1,1
476,4763,0,5603,2,0,0,0,0,0,0,1,104,0,14,1,1,1
799,5000,0,130409,2,0,0,0,0,0,0,1,1,0,4,1,1,1
370,954,0,6695,5,0,0,0,0,0,0,1,39,0,10,1,1,1
146,516,0,3,0,0,0,0,0,0,0,1,33,0,14,1,1,0
346,349,0,3307,8,0,0,0,0,0,0,1,161,0,16,1,1,1
103932,64,0,23939,2234,1,0,0,0,0,0,0,67,0,9,0,1,0
38,63,0,3237,0,0,0,0,0,0,0,1,93,0,21,1,1,1
453226,772,0,7871,2850,1,0,0,0,0,0,1,117,0,15,1,1,0
304,107,0,459354,60,0,0,0,0,0,0,1,147,0,14,1,1,1
29130,29614,0,15064,2,0,0,0,0,0,0,1,71,0,17,1,1,1
929,66,0,9784,8,0,0,0,0,0,0,1,16,0,12,1,1,1
831,0,0,2358,4,0,0,0,0,0,0,1,61,0,9,1,1,1
674821,606,0,35426,732,1,0,0,0,0,0,1,75,0,12,1,1,0
20,367,0,11,0,0,0,0,0,0,0,1,1,0,5,1,1,1
3403,1303,0,2444,96,0,0,0,0,0,0,1,1,0,14,1,1,1
2671,1715,0,1939,8,0,0,0,0,0,0,1,157,0,12,1,1,0
8856,1182,0,1244,210,1,0,0,0,0,0,1,1,0,15,1,1,0
4510184,1180,0,36117,2263,1,0,0,0,0,0,1,60,0,5,1,1,0
9053,9664,0,1005,0,0,0,0,0,0,0,1,156,0,13,1,1,1
139,246,0,123,0,0,0,0,0,0,0,1,96,0,11,1,1,1
58,132,0,11,2,0,0,0,0,0,0,1,24,0,14,1,1,0
16365,4630,0,13961,186,0,0,0,0,0,0,1,158,0,16,1,1,1
42,115,0,147,1,0,0,0,0,0,0,1,1,0,6,1,1,1
27564,27876,0,16110,19,0,0,0,0,0,0,1,145,0,14,1,1,1
19558,699,0,1141,329,1,0,0,0,0,0,1,159,0,24,1,1,0
6134508,492,0,6545,17505,1,0,0,0,0,0,1,68,0,17,1,1,0
12,66,0,1057,0,0,0,0,0,0,0,0,80,0,12,1,1,1
9697465,179,0,3973,1568,1,0,0,0,0,0,1,14,0,18,1,1,0
5084,5603,0,13200,0,0,0,0,0,0,0,1,144,0,9,1,1,1
207,193,0,1047,1,0,0,0,0,0,0,1,9,0,18,1,1,1
212,787,0,188,0,0,0,0,0,0,0,1,76,0,17,1,1,0
3214,4098,0,4325,13,0,0,0,0,0,0,1,143,0,6,0,1,1
137,341,0,3620,0,0,0,0,0,0,0,1,11,0,4,1,0,1
160,488,0,875,0,0,0,0,0,0,0,1,1,0,9,1,1,1
156,1778,0,1742,9,0,0,0,0,0,0,1,1,0,9,1,1,0
85562160,50,0,54894,118656,1,0,0,0,0,0,1,49,0,16,1,1,0
0,26,0,0,0,0,0,0,0,0,0,1,1,0,6,1,1,0
38174,11488,0,4856,1093,0,0,0,0,0,0,1,143,0,15,1,1,1
0,84,0,0,0,0,0,0,0,0,0,1,63,0,8,1,1,0
0,649,0,18,0,0,0,0,0,0,0,0,26,0,7,1,1,1
36,527,0,590,1,0,0,0,0,0,0,0,1,0,14,0,1,1
23,721,0,0,0,0,0,0,0,0,0,1,1,0,14,1,1,0
1308,458,0,485,4,1,0,0,0,0,0,1,107,0,15,1,1,0
8695,9414,0,64610,1,0,0,0,0,0,0,1,143,0,27,1,1,1
5760,5516,0,717,46,0,0,0,0,0,0,1,99,0,16,1,1,1
551772,1344,0,426,8374,1,0,0,0,0,0,1,32,0,12,1,1,0
112759,2569,0,33810,412,0,0,0,0,0,0,1,101,0,24,1,1,1
6089,420,0,3944,119,0,0,0,0,0,0,1,138,0,7,1,1,1
5816,7409,0,1622,74,0,0,0,0,0,0,1,1,0,9,1,1,0
3165,4819,0,13962,1,0,0,0,0,0,0,1,137,0,5,1,1,1
24,413,0,123,0,0,0,0,0,0,0,1,60,0,9,1,1,0
3,33,0,1,0,0,0,0,0,0,0,1,1,0,8,1,1,1
99,456,0,83,0,0,0,0,0,0,0,1,1,0,17,1,1,0
47817,1022,0,104519,2241,1,0,0,0,0,0,1,137,0,12,1,1,0
27267,155,0,11769,94,1,1,0,0,0,0,1,44,0,13,1,1,0
5558,5167,0,47000,2,0,0,0,0,0,0,1,160,0,25,1,1,1
1787,22,0,4,0,0,0,0,0,0,0,1,104,0,15,1,1,1
163,4105,0,2,1,0,0,0,0,0,0,1,1,0,3,1,1,1
361927,307,0,6255,377,1,0,0,0,0,0,1,122,0,20,1,1,0
794,1511,0,3634,8,0,0,0,0,0,0,1,72,0,15,1,1,0
36,25,0,0,0,0,0,0,0,0,0,1,19,0,11,1,1,0
13999,2553,0,4631,624,1,0,0,0,0,0,1,81,0,18,1,1,0
326281,296,0,175,333,1,0,0,0,0,0,1,1,0,11,1,1,0
379,3990,0,1914,1,0,0,0,0,0,0,1,119,0,12,1,1,1
45604,524,0,18510,81,0,0,0,0,0,0,1,86,0,8,1,1,1
56,903,0,195,0,0,0,0,0,0,0,1,1,0,14,1,1,1
201,636,0,577,12,0,0,0,0,0,0,0,1,0,15,1,1,1
1963,555,0,7880,79,0,0,0,0,0,0,1,95,0,14,1,0,1
144,803,0,77,0,0,0,0,0,0,0,1,95,0,17,1,1,0
18,463,0,10,0,0,0,0,0,0,0,1,31,0,13,1,1,1
206,188,0,1039,0,0,0,0,0,0,0,1,1,0,13,1,1,1
176,293,0,416,0,0,0,0,0,0,0,1,9,0,11,1,1,1
3,162,0,3,0,0,0,0,0,0,0,1,31,0,4,1,1,1
137,111,0,338,0,0,0,0,0,0,0,1,111,0,13,1,1,0
107,1365,0,6,0,0,0,0,0,0,0,1,1,0,25,1,1,0
1,27,0,2,0,0,0,0,0,0,0,1,1,0,7,1,1,0
86,267,0,861,1,0,0,0,0,0,0,1,31,0,14,1,1,0
16500,7802,0,144091,288,0,0,0,0,0,0,1,41,0,15,1,1,0
970,1277,0,577,3,0,0,0,0,0,0,1,88,0,11,1,1,1
3244,177,0,281,4,0,0,0,0,0,0,1,24,0,17,1,1,0
5,373,0,4,0,0,0,0,0,0,0,1,0,0,12,1,0,1
176,750,0,891,0,0,0,0,0,0,0,1,26,0,14,1,1,1
394,517,0,16457,36,0,0,0,0,0,0,1,148,0,21,1,1,1
2538,719,0,1560,15,0,0,0,0,0,0,1,154,0,18,1,1,0
193,646,0,107,5,0,0,0,0,0,0,1,1,0,13,1,1,1
80,280,0,4225,0,0,0,0,0,0,0,1,23,0,11,1,1,0
216560,1983,0,21106,1282,1,0,0,0,0,0,1,81,0,14,1,1,0
159,533,0,9859,36,0,0,0,0,0,0,1,1,0,13,1,1,1
47,116,0,2,0,0,0,0,0,0,0,1,71,0,13,1,1,1
5244,590,0,3068,4,0,0,0,0,0,0,1,120,0,15,1,1,0
2460,2023,0,51004,22,0,0,0,0,0,0,1,94,0,13,1,1,0
589,494,0,4792,9,0,0,0,0,0,0,1,121,0,10,1,1,0
148,184,0,14788,0,0,0,0,0,0,0,1,4,0,17,1,1,1
12,552,0,368,0,0,0,0,0,0,0,1,134,0,42,1,1,1
472,437,0,1174,9,0,0,0,0,0,0,1,87,0,11,1,1,1
542,1679,0,2494,4,0,0,0,0,0,0,1,11,0,11,1,1,1
786983,360,0,25770,202,1,0,0,0,0,0,1,22,0,11,1,1,0
2,19,0,1,0,0,0,0,0,0,0,1,1,0,13,1,1,1
17267,4706,0,282,18,0,0,0,0,0,0,1,70,0,15,1,1,1
934,1057,0,9618,12,0,0,0,0,0,0,1,118,0,14,1,1,1
18,130,0,53,0,0,0,0,0,0,0,1,1,0,12,1,1,1
176,792,0,2740,19,0,0,0,0,0,0,1,1,0,4,1,1,1
2025,2909,0,10724,3,0,0,0,0,0,0,1,161,0,9,1,1,1
65863,269,0,4236,582,1,0,0,0,0,0,1,16,0,17,1,1,0
92,368,0,1963,2,0,0,0,0,0,0,1,91,0,12,1,1,1
192301,2485,0,36283,550,0,0,0,0,0,0,1,22,0,12,1,1,0
1134255,1776,0,24197,3588,1,0,0,0,0,0,1,161,0,14,1,1,0
62,67,0,83,0,0,0,0,0,0,0,1,19,0,14,1,1,1
839,468,0,6,0,0,0,0,0,0,0,1,144,0,12,1,1,1
168,660,0,2118,7,0,0,0,0,0,0,1,86,0,8,1,1,1
713860,364,0,6011,2165,0,0,0,0,0,0,1,134,0,13,1,1,1
7301,1128,0,37050,240,1,0,0,0,0,0,1,109,0,13,1,1,0
12911,32,0,1635,95,0,0,0,0,0,0,1,101,0,15,1,1,1
6944058,1,0,4575,41454,1,0,0,0,0,0,1,26,0,12,1,1,0
1649,3006,0,8496,13,0,0,0,0,0,0,1,66,0,17,1,1,1
19751,204,0,4340,61,0,0,0,0,0,0,1,157,0,14,1,1,0
180,549,0,663,2,0,0,0,0,0,0,1,1,0,10,1,1,1
57956,2362,0,19229,494,0,0,0,0,0,0,1,109,0,16,1,1,1
1050,2026,0,2998,0,0,0,0,0,0,0,1,30,0,18,1,1,1
507,1221,0,7340,16,0,0,0,0,0,0,1,134,0,17,1,1,0
291778,272331,0,961648,13256,0,0,0,0,0,0,1,159,0,25,1,1,1
50,312,0,20,0,0,0,0,0,0,0,1,135,0,23,1,1,1
399,14,0,2587,8,0,0,0,0,0,0,1,37,0,12,1,1,1
1832,1169,0,6665,125,0,0,0,0,0,0,1,81,0,21,1,1,1
2854965,1586,0,67845,7313,0,0,0,0,0,0,1,84,0,12,1,1,1
25680,1,0,49471,1092,0,0,0,0,0,0,1,75,0,18,1,1,1
23712,23482,0,324119,1997,0,0,0,0,0,0,1,130,0,14,1,1,1
311770,145,0,2060,1789,1,0,0,0,0,0,1,156,0,14,1,1,0
475,365,0,22546,9,0,0,0,0,0,0,1,122,0,13,1,1,0
211,320,0,5836,5,0,0,0,0,0,0,1,52,0,10,1,1,0
145510,49340,0,34697,551,0,0,0,0,0,0,1,150,0,18,1,1,0
1963803,146,0,2336,2592,1,0,0,0,0,0,1,98,0,13,1,1,0
108,448,0,46,0,0,0,0,0,0,0,1,60,0,14,1,1,0
3010,4685,0,13059,4,0,0,0,0,0,0,1,153,0,4,1,1,1
3627124,701,0,14328,1390,1,0,0,0,0,0,1,11,0,15,1,1,0
362,3284,0,1482,0,0,0,0,0,0,0,1,119,0,14,1,1,0
90471,90575,0,9142,136,0,0,0,0,0,0,1,120,0,17,1,1,1
217495,5403,0,57337,1325,1,0,0,0,0,0,1,139,0,14,1,1,0
673,247,0,1205,3,0,0,0,0,0,0,1,155,0,15,1,1,1
207,789,0,914,0,0,0,0,0,0,0,1,114,0,15,1,1,0
8746,8688,0,5860,35,0,0,0,0,0,0,1,120,0,15,1,1,1
6,62,0,26,0,0,0,0,0,0,0,1,1,0,16,1,1,1
100435,3832,0,4505,1637,0,0,0,0,0,0,1,21,0,21,1,1,1
859,2852,0,3603,4,0,0,0,0,0,0,1,97,0,13,1,1,1
78169,506,0,4049,410,1,0,0,0,0,0,1,36,0,7,1,1,0
6602794,1290,0,604952,56577,1,0,0,0,0,0,1,33,0,10,1,1,0
17149,5700,0,96638,59,0,0,0,0,0,0,1,135,0,13,1,1,0
3187,4876,0,2406,50,0,0,0,0,0,0,1,138,0,12,1,1,1
61418,229,0,65386,275,1,0,0,0,0,0,1,70,0,18,1,1,0
3920,4995,0,20927,9,0,0,0,0,0,0,1,91,0,10,1,1,0
244,914,0,994,0,0,0,0,0,0,0,1,1,0,6,1,1,0
4365710,528,0,3070,10423,1,0,0,0,0,0,1,1,0,14,1,1,0
5163,5677,0,29977,96,0,0,0,0,0,0,1,150,0,14,1,1,1
84,381,0,632,0,0,0,0,0,0,0,1,24,0,10,1,1,1
55,149,0,1288,0,0,0,0,0,0,0,1,104,0,16,1,1,1
212,420,0,1344,1,0,0,0,0,0,0,1,85,0,8,1,1,0
7,140,0,2,0,0,0,0,0,0,0,1,26,0,15,1,1,1
13,1183,0,3,0,0,0,0,0,0,0,1,40,0,13,1,1,0
368,353,0,39780,0,0,0,0,0,0,0,1,33,0,6,1,1,1
154,352,0,25511,2,0,0,0,0,0,0,1,98,0,51,1,1,1
323,104,0,213,2,0,0,0,0,0,0,1,1,0,10,1,1,1
14401,602,0,21421,238,0,0,0,0,0,0,1,145,0,11,1,1,1
218150,12961,0,11625,883,1,0,0,0,0,0,1,157,0,20,1,1,0
229125,2590,0,396707,1741,1,0,0,0,0,0,1,143,0,13,1,1,0
340,551,0,9279,1,0,0,0,0,0,0,1,1,0,12,1,1,0
122,13,0,19,0,0,0,0,0,0,0,1,35,0,39,1,1,1
1429,3698,0,19932,1,0,0,0,0,0,0,1,1,0,15,1,1,0
4254,4990,0,50560,17,0,0,0,0,0,0,1,144,0,12,1,1,1
5,28,0,47,0,0,0,0,0,0,0,1,84,0,15,1,1,1
77,71,0,220,0,0,0,0,0,0,0,1,31,0,5,1,1,0
1461977,8059,0,15317,5018,1,0,0,0,0,0,1,144,0,11,1,1,0
17543,2080,0,4473,487,1,0,0,0,0,0,1,151,0,5,1,1,0
268,295,0,190,0,0,0,0,0,0,0,1,23,0,17,1,1,1
3,81,0,6,0,0,0,0,0,0,0,1,11,0,15,1,1,1
235,184,0,243,0,0,0,0,0,0,0,1,135,0,15,1,1,1
1352,1149,0,12037,9,0,0,0,0,0,0,0,150,0,4,1,1,0
72158328,1124,0,27400,78688,1,0,0,0,0,0,1,20,0,8,1,1,0
928,488,0,2147,54,0,0,0,0,0,0,1,148,0,12,1,1,1
1272,309,0,39585,45,0,0,0,0,0,0,1,155,0,20,1,1,1
39589,517,0,2968,548,1,0,0,0,0,0,1,19,0,6,1,1,0
67,389,0,30,0,0,0,0,0,0,0,1,60,0,19,1,1,1
715,89,0,674,9,0,0,0,0,0,0,1,67,0,11,1,1,1
1900162,9,0,323,17555,1,0,0,0,0,0,1,1,0,10,1,1,0
171484,1755,0,80916,1428,1,0,0,0,0,0,1,154,0,14,1,1,0
261823,529,0,61534,222,1,0,0,0,0,0,1,59,0,15,1,1,0
1373,226,0,3655,46,0,0,0,0,0,0,1,123,0,16,1,1,0
26970,1230,0,19952,27,0,0,0,0,0,0,1,61,0,19,1,1,1
2527,385,0,2526,9,0,0,0,0,0,0,1,55,0,20,1,1,0
369666,929,0,12613,2240,1,0,0,0,0,0,1,95,0,15,1,1,0
37351,387,0,10039,519,1,0,0,0,0,0,1,95,0,11,1,1,0
20230,542,0,3303,186,0,0,0,0,0,0,1,134,0,12,1,1,1
1361497,100,0,2805,1984,1,0,0,0,0,0,1,131,0,15,1,1,0
814,1050,0,45166,3,0,0,0,0,0,0,1,9,0,13,1,1,1
21,526,0,1268,0,0,0,0,0,0,0,1,8,0,4,1,1,1
8413,1863,0,7511,201,1,0,0,0,0,0,1,152,0,10,1,1,0
96,1300,0,51,1,0,0,0,0,0,0,1,13,0,25,1,1,1
14,324,0,14,0,0,0,0,0,0,0,1,139,0,15,1,1,1
4391599,68,0,990,453,1,0,0,0,0,0,1,89,0,10,1,1,0
201614,151,0,2986,398,1,0,0,0,0,0,1,36,0,13,1,1,0
16244999,1657,0,368035,94773,1,0,0,0,0,0,1,28,0,20,1,1,0
668,924,0,11065,2,0,0,0,0,0,0,1,157,0,6,1,1,0
4693,1264,0,7296,26,0,0,0,0,0,0,1,128,0,13,1,1,1
6727,3943,0,34426,353,1,0,0,0,0,0,1,139,0,14,1,1,0
66142,49266,0,1241,397,1,0,0,0,0,0,0,158,0,16,1,1,0
30042228,535,0,68014,20451,1,0,0,0,0,0,1,68,0,10,1,1,0
331552,116,0,1401,4443,1,0,0,0,0,0,1,155,0,9,1,1,0
143046,1336,0,2208,1189,1,0,0,0,0,0,1,91,0,13,1,1,0
6609,899,0,4444,203,0,0,0,0,0,0,1,156,0,16,1,1,1
256,974,0,3394,8,0,0,0,0,0,0,1,91,0,10,1,1,0
1088,2042,0,52148,47,0,0,0,0,0,0,1,149,0,21,1,1,1
1004,5000,0,45704,63,0,0,0,0,0,0,1,154,0,13,1,1,1
127,377,0,334,0,0,0,0,0,0,0,1,122,0,24,1,1,1
130431,183,0,10315,59,1,0,0,0,0,0,1,159,0,25,1,1,0
19525,13040,0,18456,223,0,0,0,0,0,0,1,126,0,12,1,1,1
862,2018,0,1409,1,0,0,0,0,0,0,1,137,0,18,1,1,1
17,293,0,4,0,0,0,0,0,0,0,1,30,0,20,1,1,0
4865,5316,0,12930,85,0,0,0,0,0,0,1,161,0,16,1,1,1
962896,790996,0,19921,2869,1,0,0,0,0,0,1,65,0,14,1,1,0
8799,4282,0,13396,469,0,0,0,0,0,0,1,122,0,6,1,1,1
5218208,12,0,38320,913,1,0,0,0,0,0,1,74,0,4,1,1,0
968,636,0,3460,0,0,0,0,0,0,0,1,148,0,28,1,1,1
314519,224,0,2260,2407,1,0,0,0,0,0,1,53,0,15,1,1,0
287516,3453,0,19000,4076,1,0,0,0,0,0,1,73,0,16,1,1,0
8,142,0,4,0,0,0,0,0,0,0,1,82,0,14,0,1,0
51,164,0,139,0,0,0,0,0,0,0,1,89,0,16,1,1,1
71724,213,0,4100,1358,1,0,0,0,0,0,0,115,0,14,1,1,0
14003960,479,0,8818,15627,1,0,0,0,0,0,1,104,0,16,1,1,0
885,3129,0,204,3,0,0,0,0,0,0,1,123,0,12,1,1,1
568208,0,0,0,6128,1,0,0,0,0,0,1,1,0,12,1,1,0
19301,21118,0,69215,38,0,0,0,0,0,0,1,152,0,14,1,1,1
161,1596,0,1234,5,0,0,0,0,0,0,1,121,0,17,1,1,1
2244,2253,0,12338,1,0,0,0,0,0,0,1,138,0,9,1,1,1
4435,4987,0,3804,5,0,0,0,0,0,0,1,124,0,9,1,1,0
306973,5983,0,35852,1519,1,0,0,0,0,0,1,95,0,16,1,1,0
21044,155,0,380,12,0,0,0,0,0,0,1,160,0,19,1,1,1
108,190,0,236,0,0,0,0,0,0,0,1,58,0,18,1,1,1
8298,8414,0,17142,0,0,0,0,0,0,0,0,160,0,43,1,1,1
151562,1142,0,6752,979,0,0,0,0,0,0,1,156,0,13,1,1,1
2262,1183,0,30496,10,0,0,0,0,0,0,1,41,0,8,1,1,1
1286,696,0,43154,6,0,0,0,0,0,0,1,119,0,10,1,1,1
7762,621,0,2801,38,1,0,0,0,0,0,1,52,0,7,1,1,0
2330,4362,0,1339,0,0,0,0,0,0,0,1,16,0,12,1,1,1
12296,120,0,7,1,0,0,0,0,0,0,1,1,0,17,1,1,1
1773,1481,0,276,10,0,0,0,0,0,0,1,156,0,5,1,1,1
913578,752535,0,4740,3274,1,0,0,0,0,0,1,160,0,28,1,1,0
48,339,0,241,0,0,0,0,0,0,0,1,1,0,15,1,1,1
15897,384,0,2312,187,1,0,0,0,0,0,1,65,0,14,1,1,0
499,936,0,1013,5,0,0,0,0,0,0,1,63,0,8,1,1,0
30,431,0,283,0,0,0,0,0,0,0,1,149,0,14,1,1,1
14726,8432,0,94191,32,0,0,0,0,0,0,1,161,0,20,1,1,0
9165,4886,0,19630,110,0,0,0,0,0,0,1,159,0,28,1,1,0
2865,3241,0,24788,0,0,0,0,0,0,0,1,1,0,10,1,1,0
22840,23507,0,39544,12,0,0,0,0,0,0,1,144,0,22,1,1,1
546,145,0,2826,47,1,0,0,0,0,0,1,1,0,12,1,1,0
118587,523,0,2147,562,1,0,0,0,0,0,1,1,0,19,1,1,0
265359,76,0,723,1173,1,0,0,0,0,0,1,56,0,16,1,1,0
1275,2087,0,34981,5,0,0,0,0,0,0,1,73,0,8,1,1,0
393,893,0,669,0,0,0,0,0,0,0,1,130,0,6,1,1,1
412,2077,0,9,6,0,0,0,0,0,0,1,119,0,12,1,1,1
3354,2787,0,44164,152,0,0,0,0,0,0,1,159,0,21,1,1,0
11211,2903,0,39748,20,0,0,0,0,0,0,1,1,0,5,1,1,1
1151418,4155,0,12910,8699,0,0,0,0,0,0,1,76,0,12,1,1,0
234,447,0,622,4,0,0,0,0,0,0,1,151,0,6,1,1,1
12642,13838,0,208857,1518,0,0,0,0,0,0,1,121,0,18,1,1,1
2694,2803,0,3078,2,0,0,0,0,0,0,1,158,0,15,1,1,1
126,93,0,448,2,0,0,0,0,0,0,1,66,0,9,1,1,0
46,156,0,2068,0,0,0,0,0,0,0,1,21,0,21,1,1,0
54644,2365,0,53359,554,1,0,0,0,0,0,1,161,0,21,1,1,0
751,4556,0,4,0,0,0,0,0,0,0,1,65,0,13,1,1,1
267,2149,0,10007,6,0,0,0,0,0,0,1,5,0,6,1,1,1
1,29,0,90,0,0,0,0,0,0,0,1,1,0,17,1,1,0
57,5,0,11,0,0,0,0,0,0,0,1,1,0,23,1,1,1
34,26,0,9,0,0,0,0,0,0,0,1,1,0,10,1,1,1
322,454,0,86,0,0,0,0,0,0,0,1,1,0,17,1,1,1
121964,1051,0,79570,2311,1,0,0,0,0,0,1,124,0,8,1,1,0
136,928,0,99,0,0,0,0,0,0,0,1,1,0,15,1,1,0
497,793,0,14019,2,0,0,0,0,0,0,1,159,0,13,1,1,1
660,55,0,244,19,0,0,0,0,0,0,1,85,0,13,1,1,1
19632,1658,0,12317,427,0,0,0,0,0,0,1,150,0,3,1,1,0
9514269,10922,0,6903,6123,1,0,0,0,0,0,1,39,0,11,1,1,0
1718,349,0,3923,3,0,0,0,0,0,0,1,1,0,11,1,1,1
19954,14866,0,163327,40,0,0,0,0,0,0,1,101,0,6,1,1,1
500330,50,0,853,1394,1,0,0,0,0,0,1,147,0,23,1,1,0
15244,1955,0,70344,413,0,0,0,0,0,0,1,150,0,16,1,1,0
2103,1189,0,6834,14,0,0,0,0,0,0,1,111,0,8,1,1,1
917,1194,0,2687,9,0,0,0,0,0,0,1,140,0,13,1,1,1
24,353,0,1517,0,0,0,0,0,0,0,1,76,0,9,1,1,1
148949,640,0,16627,223,1,0,0,0,0,0,1,52,0,13,1,1,0
887,471,0,22,42,0,0,0,0,0,0,1,74,0,14,1,1,1
1785825,606,0,40166,10540,1,0,0,0,0,0,1,113,0,11,1,1,0
17563,19318,0,132650,14,0,0,0,0,0,0,1,140,0,22,1,1,1
1507,792,0,3834,56,0,0,0,0,0,0,1,118,0,15,1,1,1
8891138,4,0,2554,10362,1,0,0,0,0,0,1,39,0,4,1,1,0
30403,28621,0,32828,24,0,0,0,0,0,0,1,161,0,45,1,1,1
12721,2002,0,29033,64,0,0,0,0,0,0,1,134,0,16,1,1,1
1713424,445,0,18625,11160,1,0,0,0,0,0,1,63,0,4,1,1,0
96,542,0,667,0,0,0,0,0,0,0,1,36,0,14,1,1,1
2901,2758,0,18908,140,0,0,0,0,0,0,1,80,0,13,0,1,0
1342,2086,0,13046,65,0,0,0,0,0,0,1,136,0,17,1,1,1
2423,3279,0,18478,9,0,0,0,0,0,0,1,126,0,13,1,1,1
61,136,0,418,0,0,0,0,0,0,0,1,54,0,13,1,1,1
619,571,0,7488,0,0,0,0,0,0,0,1,28,0,11,1,1,0
176,846,0,214,0,0,0,0,0,0,0,1,2,0,13,1,1,1
1031,670,0,3253,4,0,0,0,0,0,0,1,145,0,14,1,1,1
32916,204,0,850,167,1,0,0,0,0,0,1,122,0,12,1,1,0
446,1718,0,12138,0,0,0,0,0,0,0,1,1,0,19,1,1,1
0,34,0,11,0,0,0,0,0,0,0,1,1,0,11,1,1,1
51922,98,0,7835,593,0,0,0,0,0,0,1,154,0,13,0,1,1
8371367,168,0,2748,6176,1,0,0,0,0,0,1,151,0,11,1,1,0
63230,2472,0,14422,1056,0,0,0,0,0,0,1,158,0,11,1,1,1
1395837,382,0,4575,493,0,0,0,0,0,0,1,158,0,10,1,1,0
513,60,0,566,21,0,0,0,0,0,0,1,161,0,10,1,1,1
296942,77,0,95,522,0,0,0,0,0,0,1,61,0,11,1,1,0
35754,608,0,13738,22,1,0,0,0,0,0,1,160,0,5,1,1,0
1823,1930,0,4180,0,0,0,0,0,0,0,1,157,0,17,1,1,1
5964,5224,0,74463,78,0,0,0,0,0,0,1,160,0,37,1,1,1
2009,3370,0,25102,5,0,0,0,0,0,0,1,134,0,16,1,1,1
308854,257326,0,92034,2070,0,0,0,0,0,0,1,136,0,23,1,1,0
7996,30,0,132,168,0,0,0,0,0,0,1,160,0,17,1,1,1
103073,208,0,123797,2498,1,0,0,0,0,0,1,136,0,12,1,1,0
355,53,0,145,4,1,0,0,0,0,0,1,127,0,32,1,1,0
0,16,0,1,0,0,0,0,0,0,0,1,1,0,13,1,1,0
1225143,5,0,4393,3063,1,0,0,0,0,0,1,29,0,6,1,1,0
83,393,0,2435,0,0,0,0,0,0,0,1,91,0,15,1,1,0
6238,6310,0,7802,2,0,0,0,0,0,0,1,96,0,6,1,1,1
254808,253,0,3021,33,0,0,0,0,0,0,1,2,0,19,1,1,0
4,37,0,2,0,0,0,0,0,0,0,1,7,0,8,1,1,1
6675,1297,0,2664,46,0,0,0,0,0,0,1,111,0,15,1,1,0
486430,1169,0,106608,8244,1,0,0,0,0,0,1,155,0,13,1,1,0
28,1760,0,3,1,0,0,0,0,0,0,1,67,0,12,1,1,1
9173,1010,0,6335,117,1,0,0,0,0,0,1,136,0,15,1,1,0
395,1073,0,9132,12,0,0,0,0,0,0,1,151,0,12,1,1,1
144,132,0,109,5,0,0,0,0,0,0,1,1,0,9,1,1,0
1488,1092,0,95914,34,0,0,0,0,0,0,1,24,0,7,1,1,1
1366,42,0,102,10,1,0,0,0,0,0,0,29,0,13,1,1,0
51,65,0,357,1,0,0,0,0,0,0,1,139,0,11,1,1,1
1177,1171,0,8443,49,0,0,0,0,0,0,1,136,0,17,1,1,1
379418,616,0,80534,5757,1,0,0,0,0,0,1,148,0,12,1,1,0
59,119,0,1209,0,0,0,0,0,0,0,1,56,0,9,1,1,0
12885,1,0,0,4,0,0,0,0,0,0,1,33,0,10,0,1,1
4923454,37,0,1294,14361,1,0,0,0,0,0,1,74,0,12,1,1,0
840,313,0,5399,79,0,0,0,0,0,0,1,138,0,10,1,1,1
711,1662,0,1003,5,0,0,0,0,0,0,1,101,0,18,1,1,1
14,559,0,73,0,0,0,0,0,0,0,1,1,0,9,1,1,1
277,4959,0,194,1,0,0,0,0,0,0,1,1,0,12,1,1,1
176882,7,0,1977,77,1,0,0,0,0,0,1,160,0,13,1,1,0
689,1930,0,1446,0,0,0,0,0,0,0,1,12,0,6,1,1,0
28,154,0,3,0,0,0,0,0,0,0,1,156,0,11,1,1,1
2,22,0,11,0,0,0,0,0,0,0,1,5,0,5,1,1,1
3995164,383,0,2422,3336,1,0,0,0,0,0,1,102,0,20,1,1,0
3471,3343,0,4644,0,0,0,0,0,0,0,1,73,0,21,1,1,1
182,1782,0,232,0,0,0,0,0,0,0,1,44,0,19,1,1,1
2039173,808,0,21990,1721,1,0,0,0,0,0,1,92,0,12,1,1,0
87313768,50,0,3569,83703,1,0,0,0,0,0,1,103,0,18,1,1,0
17288,16610,0,1015,5,0,0,0,0,0,0,1,17,0,12,1,1,0
