row_idx,column_name,signal_C1,signal_C2,signal_C3,signal_C4,signal_C5,signal_C6,signal_C7,signal_C8,signal_C9,signal_C10,signal_C11,signal_C12,signal_C13,signal_C14,signal_C15,signal_C16,signal_C17,signal_C18,signal_C19,signal_C20,signal_C21,signal_C22,signal_C23,signal_C24,signal_C25,signal_C26,signal_C27,signal_C28,signal_C29,signal_C30,signal_C31,n_applicable,cell_signal_sum,cell_signal_ratio,row_signal_sum,h1_plausible,h2_min_edit_distance,h2_is_obfuscation,h3_distribution_score,h4_coherence_score,h5_error_count,h5_codependent_flag,h6_column_importance,h7_mutability,h7_gain_direction,h7_comprehensibility,h8_is_sensitive,h8_is_majority_value,stat_change_magnitude,stat_relative_change,stat_change_direction,stat_original_magnitude,stat_new_magnitude,stat_original_log,stat_new_log,stat_feature_name_encoded,stat_original_value_encoded,stat_new_value_encoded,intent_label,predicted_intent
1412,hours-per-week,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.5,2,1,,,0.9900039017696436,0.5654111517316893,3,0,0.4157457150632492,1.0,0.6336143496260792,0.3,0,0,1.0,0.024390243902439025,1.0,40.0,41.0,3.713572066704308,3.7376696182833684,12.0,96.0,100.0,-1,1.0
1412,native-country,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,2,-1,-0.5,2,0,1.0,0.0,0.0,0.0,3,0,0.14944358051187318,1.0,0.5,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,86.0,56.0,-1,-1.0
1413,age,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1.0,2,0,,,0.15174139050085056,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0,41.0,0.8913043478260869,-1.0,45.0,4.0,3.828641396489095,1.6094379124341003,0.0,143.0,123.0,-1,-1.0
1413,education,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,3,0,0.0,2,0,2.0,0.0,0.0,0.0,2,0,0.593571220643098,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,64.0,126.0,-1,-1.0
1414,occupation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,4,1,0.0,0.0,0.896551724137931,0.16,3,0,0.5478141931009376,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,123.0,1,1.0
1414,sex,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,4,0,0.0,4,0,5.0,0.0,0.0,0.0,3,0,0.2680057898837924,0.5,0.5,0.0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,1.0,-1,-1.0
1414,capital-gain,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.5,4,1,,,0.942277778842118,0.7140423472974988,3,0,0.7361455640398512,1.0,0.641513312680501,1.0,0,0,2500.0,2500.0,1.0,0.0,2500.0,0.0,7.824445930877619,10.0,0.0,114.0,1,1.0
1415,hours-per-week,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,0,0,,,0.0,0.0,1,0,0.4157457150632492,1.0,0.6336143496260792,0.3,0,0,365.0,10.13888888888889,1.0,35.0,400.0,3.58351893845611,5.993961427306569,12.0,78.0,98.0,-1,-1.0
1416,workclass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,3,-1,-0.3333333333333333,2,0,1.0,0.0,0.0,0.0,2,0,0.07999917104733442,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,76.0,-1,-1.0
1416,race,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,2,-1,-0.5,2,0,2.0,0.0,0.0,0.0,2,0,0.067498680911876,0.5,0.5,0.8,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,25.0,27.0,-1,-1.0
1417,age,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4,1,,,0.816185721914178,0.871728083971582,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0,12.0,0.34285714285714286,1.0,34.0,46.0,3.5553480614894135,3.8501476017100584,0.0,105.0,147.0,1,1.0
1417,education,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,4,1,0.0,0.0,0.967741935483871,0.86,3,1,0.593571220643098,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,92.0,134.0,1,1.0
1417,education-num,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,4,1,,,0.9883138870470473,1.0,3,1,0.608014114587254,0.0,0.6629739090953851,0.3,0,0,1.0,0.1,1.0,9.0,10.0,2.302585092994046,2.3978952727983707,4.0,56.0,3.0,1,1.0
1418,occupation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,3,-1,-0.3333333333333333,2,0,1.0,0.0,0.0,0.0,3,0,0.5478141931009376,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,107.0,34.0,-1,-1.0
1418,capital-gain,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.5,2,1,,,0.9657391257344099,0.24190788120783513,3,0,0.7361455640398512,1.0,0.641513312680501,1.0,0,0,313.0,313.0,1.0,0.0,313.0,0.0,5.749392985908253,10.0,0.0,158.0,-1,1.0
1418,hours-per-week,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,2,1,,,0.6330293153458244,0.0,3,0,0.4157457150632492,1.0,0.6336143496260792,0.3,0,0,33.0,0.5409836065573771,-1.0,60.0,27.0,4.110873864173311,3.332204510175204,12.0,160.0,53.0,-1,-1.0
1419,education-num,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,4,1,,,0.8584796580379455,0.0,2,0,0.608014114587254,0.0,0.6629739090953851,0.3,0,0,1.0,0.1,0.0,9.0,9.0,2.302585092994046,2.302585092994046,4.0,56.0,57.0,1,1.0
1419,hours-per-week,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,4,0,,,0.0675791410190264,0.0,2,0,0.4157457150632492,1.0,0.6336143496260792,0.3,0,0,34.0,0.8292682926829268,-1.0,40.0,6.0,3.713572066704308,1.9459101490553132,12.0,96.0,159.0,-1,-1.0
1420,age,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2,1,,,0.9135094741945199,0.5886452348054186,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0,12.0,0.25,-1.0,47.0,35.0,3.871201010907891,3.58351893845611,0.0,151.0,108.0,-1,1.0
1420,workclass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,3,-1,-0.3333333333333333,2,0,7.0,1.0,0.0,0.0,3,0,0.07999917104733442,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,87.0,1,1.0
1420,occupation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,3,-1,-0.3333333333333333,2,0,1.0,0.0,0.0,0.0,3,0,0.5478141931009376,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,155.0,1,-1.0
1421,education,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,3,0,0.0,3,0,1.0,0.0,0.0,0.0,1,0,0.593571220643098,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,57.0,25.0,-1,-1.0
1422,education,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,3,0,0.0,7,0,2.0,0.0,0.0,0.0,2,0,0.593571220643098,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,92.0,70.0,-1,-1.0
1422,capital-loss,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.5,7,0,,,0.0,0.0,2,0,0.310360322058729,1.0,0.5676198358086161,1.0,0,0,19777.0,19777.0,1.0,0.0,19777.0,0.0,9.892325487829936,11.0,1.0,79.0,-1,-1.0
1423,workclass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,3,-1,-0.3333333333333333,5,0,1.0,0.0,0.0,0.0,3,0,0.07999917104733442,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,94.0,-1,-1.0
1423,occupation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,3,-1,-0.3333333333333333,5,0,1.0,0.0,0.0,0.0,3,0,0.5478141931009376,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,39.0,-1,-1.0
1423,hours-per-week,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.5,5,1,,,0.8822991066597773,0.49432598695917795,3,0,0.4157457150632492,1.0,0.6336143496260792,0.3,0,0,5.0,0.12195121951219512,1.0,40.0,45.0,3.713572066704308,3.828641396489095,12.0,96.0,114.0,-1,1.0
1425,workclass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,3,-1,-0.3333333333333333,3,0,1.0,0.0,0.0,0.0,2,0,0.07999917104733442,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,49.0,-1,-1.0
1425,education,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,3,0,0.0,3,0,1.0,0.0,0.0,0.0,2,0,0.593571220643098,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,92.0,78.0,-1,-1.0
1426,age,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,6,0,,,0.0,0.0,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0,47.0,1.3055555555555556,1.0,35.0,82.0,3.58351893845611,4.418840607796598,0.0,108.0,229.0,-1,-1.0
1426,occupation,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,6,1,0.0,0.0,1.0,0.28,3,0,0.5478141931009376,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,41.0,1,1.0
1426,hours-per-week,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.5,6,1,,,0.6130371188851116,0.4232408221866659,3,0,0.4157457150632492,1.0,0.6336143496260792,0.3,0,0,15.0,0.36585365853658536,1.0,40.0,55.0,3.713572066704308,4.02535169073515,12.0,96.0,145.0,1,1.0
1427,education-num,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,4,0,,,0.0,0.0,2,0,0.608014114587254,0.0,0.6629739090953851,0.3,0,0,5.0,0.7142857142857143,-1.0,6.0,1.0,1.9459101490553132,0.6931471805599453,4.0,45.0,1.0,-1,-1.0
1427,occupation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,3,-1,-0.3333333333333333,4,0,1.0,0.0,0.0,0.0,2,0,0.5478141931009376,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,6.0,-1,-1.0
2625,workclass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,3,-1,-0.3333333333333333,1,0,1.0,0.0,0.0,0.0,3,0,0.07999917104733442,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,49.0,-1,-1.0
2625,occupation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,3,-1,-0.3333333333333333,1,0,2.0,0.0,0.0,0.0,3,0,0.5478141931009376,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,107.0,35.0,-1,-1.0
2625,hours-per-week,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,1,0,,,0.013726743464093194,0.0,3,0,0.4157457150632492,1.0,0.6336143496260792,0.3,0,0,46.0,0.9019607843137255,-1.0,50.0,4.0,3.9318256327243257,1.6094379124341003,12.0,131.0,95.0,-1,-1.0
2626,age,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4,1,,,0.987228966164875,0.38960260648545963,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0,15.0,0.2777777777777778,-1.0,53.0,38.0,3.9889840465642745,3.6635616461296463,0.0,170.0,118.0,1,1.0
2626,education,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,4,1,0.0,0.0,0.967741935483871,1.0,3,1,0.593571220643098,1.0,1.0,0.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,134.0,134.0,1,1.0
2626,education-num,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,4,1,,,0.9883138870470473,1.0,3,1,0.608014114587254,0.0,0.6629739090953851,0.3,0,0,1.0,0.09090909090909091,0.0,10.0,10.0,2.3978952727983707,2.3978952727983707,4.0,2.0,3.0,1,1.0
2627,workclass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,3,-1,-0.3333333333333333,4,0,1.0,0.0,0.0,0.0,2,0,0.07999917104733442,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,73.0,94.0,-1,-1.0
2627,capital-gain,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.5,4,1,,,0.942277778842118,0.8902587415451158,2,0,0.7361455640398512,1.0,0.641513312680501,1.0,0,0,2500.0,2500.0,1.0,0.0,2500.0,0.0,7.824445930877619,10.0,0.0,114.0,1,1.0
2628,age,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,1,,,0.9144783778746515,0.9882048812847435,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0,2.0,0.04878048780487805,1.0,40.0,42.0,3.713572066704308,3.7612001156935624,0.0,124.0,129.0,1,1.0
2628,workclass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,7,1,0.0,0.0,0.7,0.02,3,0,0.07999917104733442,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,15.0,1,1.0
2628,hours-per-week,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.5,7,1,,,0.9830698994528898,0.754433067149505,3,0,0.4157457150632492,1.0,0.6336143496260792,0.3,0,0,20.0,0.32786885245901637,-1.0,60.0,40.0,4.110873864173311,3.713572066704308,12.0,160.0,97.0,1,1.0
2629,education,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,3,0,0.0,5,0,1.0,0.0,0.0,0.0,2,0,0.593571220643098,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,92.0,111.0,-1,-1.0
2629,capital-gain,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.5,5,1,,,0.9754968203563785,0.8164754289527569,2,0,0.7361455640398512,1.0,0.641513312680501,1.0,0,0,545.0,545.0,1.0,0.0,545.0,0.0,6.302618975744905,10.0,0.0,250.0,-1,1.0
2630,education,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,4,1,0.0,0.0,0.6129032258064516,0.24,3,1,0.593571220643098,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,134.0,84.0,1,1.0
2630,education-num,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,4,0,,,0.23268073889834195,0.703977957859248,3,1,0.608014114587254,0.0,0.6629739090953851,0.3,0,0,6.0,0.5454545454545454,1.0,10.0,16.0,2.3978952727983707,2.833213344056216,4.0,2.0,26.0,1,-1.0
2630,occupation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,3,-1,-0.3333333333333333,4,0,1.0,0.0,0.0,0.0,3,0,0.5478141931009376,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,100.0,-1,-1.0
2631,workclass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,5,1,0.0,0.0,1.0,0.8,3,0,0.07999917104733442,1.0,0.0,0.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,52.0,1,1.0
2631,occupation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,5,1,0.0,0.0,0.896551724137931,0.16,3,0,0.5478141931009376,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,65.0,123.0,1,1.0
2631,hours-per-week,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.5,5,1,,,0.9092253054372439,0.8335960915552564,3,0,0.4157457150632492,1.0,0.6336143496260792,0.3,0,0,4.0,0.0975609756097561,1.0,40.0,44.0,3.713572066704308,3.8066624897703196,12.0,96.0,108.0,-1,1.0
2632,age,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,5,1,,,0.9135094741945199,0.5532598786596479,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0,15.0,0.7142857142857143,1.0,20.0,35.0,3.044522437723423,3.58351893845611,0.0,46.0,108.0,1,1.0
2632,education,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,3,0,0.0,5,0,1.0,0.0,0.0,0.0,2,0,0.593571220643098,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,92.0,80.0,-1,-1.0
2633,age,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,6,1,,,0.790643654243928,0.0,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0,17.0,0.3541666666666667,-1.0,47.0,30.0,3.871201010907891,3.4339872044851463,0.0,151.0,10.0,-1,1.0
2633,education-num,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,6,0,,,0.0,0.0,3,0,0.608014114587254,0.0,0.6629739090953851,0.3,0,0,9.0,0.8181818181818182,-1.0,10.0,1.0,2.3978952727983707,0.6931471805599453,4.0,2.0,1.0,-1,-1.0
2633,sex,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,4,0,0.0,6,0,1.0,0.0,0.0,0.0,3,0,0.2680057898837924,0.5,0.5,0.0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,8.0,-1,-1.0
2634,capital-loss,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.5,7,0,,,0.29003220600788493,0.0,1,0,0.310360322058729,1.0,0.5676198358086161,1.0,0,0,887.0,887.0,1.0,0.0,887.0,0.0,6.78897174299217,11.0,1.0,153.0,1,-1.0
2635,education,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,3,0,0.0,7,0,1.0,0.0,0.0,0.0,2,0,0.593571220643098,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,120.0,-1,-1.0
2635,hours-per-week,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.5,7,1,,,0.8822991066597773,0.917605831740952,2,0,0.4157457150632492,1.0,0.6336143496260792,0.3,0,0,15.0,0.2459016393442623,-1.0,60.0,45.0,4.110873864173311,3.828641396489095,12.0,160.0,114.0,1,1.0
2636,age,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1.0,5,0,,,0.12716822651073212,0.0,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0,22.0,0.8461538461538461,-1.0,25.0,3.0,3.258096538021482,1.3862943611198906,0.0,69.0,86.0,-1,-1.0
2636,occupation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,3,-1,-0.3333333333333333,5,0,10.0,0.0,0.0,0.0,3,0,0.5478141931009376,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,90.0,95.0,-1,-1.0
2636,capital-loss,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.5,5,0,,,0.0,0.0,3,0,0.310360322058729,1.0,0.5676198358086161,1.0,0,0,1878.0,1878.0,1.0,0.0,1878.0,0.0,7.538494999413465,11.0,1.0,64.0,-1,-1.0
2637,age,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.7670393939339413,0.4574245390981865,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0,22.0,0.8148148148148148,1.0,26.0,48.0,3.295836866004329,3.8918202981106265,0.0,72.0,157.0,-1,1.0
2637,workclass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,3,-1,-0.3333333333333333,3,0,1.0,0.0,0.0,0.0,3,0,0.07999917104733442,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,40.0,-1,-1.0
2637,hours-per-week,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.5,3,0,,,0.0,0.0,3,0,0.4157457150632492,1.0,0.6336143496260792,0.3,0,0,48.0,1.170731707317073,1.0,40.0,88.0,3.713572066704308,4.48863636973214,12.0,96.0,220.0,-1,-1.0
2638,education,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,3,1,0.0,0.0,0.967741935483871,0.76,3,1,0.593571220643098,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,75.0,134.0,1,1.0
2638,education-num,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,3,1,,,0.9883138870470473,1.0,3,1,0.608014114587254,0.0,0.6629739090953851,0.3,0,0,3.0,0.21428571428571427,-1.0,13.0,10.0,2.6390573296152584,2.3978952727983707,4.0,15.0,3.0,1,1.0
2638,sex,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,4,0,0.0,3,0,1.0,0.0,0.0,0.0,3,0,0.2680057898837924,0.5,0.5,0.0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,21.0,-1,-1.0
2639,education-num,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,1,1,,,0.8584796580379455,1.0,3,0,0.608014114587254,0.0,0.6629739090953851,0.3,0,0,4.0,0.2857142857142857,-1.0,13.0,9.0,2.6390573296152584,2.302585092994046,4.0,15.0,57.0,-1,1.0
2639,occupation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,3,-1,-0.3333333333333333,1,0,1.0,0.0,0.0,0.0,3,0,0.5478141931009376,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,105.0,-1,-1.0
2639,sex,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,4,0,0.0,1,0,1.0,0.0,0.0,0.0,3,0,0.2680057898837924,0.5,0.5,0.0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,4.0,-1,-1.0
