item_id,dataset_source,title,search_query,marketplace,category,condition,price,currency,seller_username,seller_feedback_pct,seller_feedback_score,item_location,item_location_city,n_images,description_length,returns_accepted,return_period_days,spec_brand,spec_upc,spec_ean,spec_mpn,spec_model,spec_type,spec_style,has_detail
v1|316556741373|0,consumer_products,Brembo NAO Ceramic Front & Rear Brake Pads Set of 4 For 2004-2017 Subaru WRX STi,Brembo brake pads,EBAY_US,Brake Pads,New,89.955,USD,automotived,99.6,30037.0,US,,5.5,35202.5,True,30.0,Brembo,8020584081655,08020584050347,P11023N,Samsung Galaxy Buds2 Pro,Brake Pad Set,Sneaker,True
v1|255000534290|0,consumer_products,Brembo NAO Ceramic Front & Rear Brake Pads Set of 4 For 2004-2017 Subaru WRX STi,Brembo brake pads,EBAY_US,Brake Pads,New,89.955,USD,automotived,99.6,30037.0,US,,5.5,35202.5,True,30.0,Brembo,8020584081655,08020584050347,P11023N,Samsung Galaxy Buds2 Pro,Brake Pad Set,Sneaker,True
v1|131962135907|0,consumer_products,New GM OEM Rear Brembo BRAKE PADS  CTS-V Camaro SS ZL1 Tesla S Genesis SRT8,Brembo brake pads,EBAY_US,Other Brake Parts,New,109.99,USD,zzperformance_esales,99.7,45582.0,US,,4.0,12649.0,True,30.0,GM,0195949052484,3508440561114,MU8F2AM/A,Samsung Galaxy Buds2 Pro,Athletic,Sneaker,True
v1|166975279421|0,consumer_products,Brembo NAO Ceramic Front & Rear Brake Pads Set of 4 For 2004-2017 Subaru WRX STi,Brembo brake pads,EBAY_US,Brake Pads,New,89.955,USD,automotived,99.6,30037.0,US,,5.5,35202.5,True,30.0,Brembo,8020584081655,08020584050347,P11023N,Samsung Galaxy Buds2 Pro,Brake Pad Set,Sneaker,True
v1|205671118294|0,consumer_products,Brembo NAO Ceramic Front & Rear Brake Pads Set of 4 For 2004-2017 Subaru WRX STi,Brembo brake pads,EBAY_US,Brake Pads,New,89.955,USD,automotived,99.6,30037.0,US,,5.5,35202.5,True,30.0,Brembo,8020584081655,08020584050347,P11023N,Samsung Galaxy Buds2 Pro,Brake Pad Set,Sneaker,True
v1|126453347357|0,consumer_products,Brembo NAO Ceramic Front & Rear Brake Pads Set of 4 For 2004-2017 Subaru WRX STi,Brembo brake pads,EBAY_US,Brake Pads,New,89.955,USD,automotived,99.6,30037.0,US,,5.5,35202.5,True,30.0,Brembo,8020584081655,08020584050347,P11023N,Samsung Galaxy Buds2 Pro,Brake Pad Set,Sneaker,True
v1|127365666818|0,consumer_products,Brembo NAO Ceramic Front & Rear Brake Pads Set of 4 For 2004-2017 Subaru WRX STi,Brembo brake pads,EBAY_US,Brake Pads,New,89.955,USD,automotived,99.6,30037.0,US,,5.5,35202.5,True,30.0,Brembo,8020584081655,08020584050347,P11023N,Samsung Galaxy Buds2 Pro,Brake Pad Set,Sneaker,True
v1|198171117782|0,consumer_products,Brembo NAO Ceramic Front & Rear Brake Pads Set of 4 For 2004-2017 Subaru WRX STi,Brembo brake pads,EBAY_US,Brake Pads,New,89.955,USD,automotived,99.6,30037.0,US,,5.5,35202.5,True,30.0,Brembo,8020584081655,08020584050347,P11023N,Samsung Galaxy Buds2 Pro,Brake Pad Set,Sneaker,True
v1|176121057922|0,consumer_products,Brembo NAO Ceramic Front & Rear Brake Pads Set of 4 For 2004-2017 Subaru WRX STi,Brembo brake pads,EBAY_US,Brake Pads,New,89.955,USD,automotived,99.6,30037.0,US,,5.5,35202.5,True,30.0,Brembo,8020584081655,08020584050347,P11023N,Samsung Galaxy Buds2 Pro,Brake Pad Set,Sneaker,True
v1|236731857316|0,consumer_products,Brembo NAO Ceramic Front & Rear Brake Pads Set of 4 For 2004-2017 Subaru WRX STi,Brembo brake pads,EBAY_US,Brake Pads,New,89.955,USD,automotived,99.6,30037.0,US,,5.5,35202.5,True,30.0,Brembo,8020584081655,08020584050347,P11023N,Samsung Galaxy Buds2 Pro,Brake Pad Set,Sneaker,True
v1|166975279189|0,consumer_products,Brembo NAO Ceramic Front & Rear Brake Pads Set of 4 For 2004-2017 Subaru WRX STi,Brembo brake pads,EBAY_US,Brake Pads,New,89.955,USD,automotived,99.6,30037.0,US,,5.5,35202.5,True,30.0,Brembo,8020584081655,08020584050347,P11023N,Samsung Galaxy Buds2 Pro,Brake Pad Set,Sneaker,True
v1|235473418082|0,consumer_products,Brake Pad Set For Disc Brake Rear Fits MG Peugeot Seat Skoda VW BREMBO P85020,Brembo brake pads,EBAY_GB,Brake Pads,New,30.855,GBP,carpartsinmotion,99.8,1708066.0,GB,,8.0,49537.5,True,30.0,Brembo,8020584081655,08020584050347,P24061,New Balance 550,"Brake Pad Set, disc brake",Sneaker,True
v1|157693073224|0,consumer_products,Brake Pad Set For Disc Brake Rear Fits MG Peugeot Seat Skoda VW BREMBO P85020,Brembo brake pads,EBAY_GB,Brake Pads,New,30.855,GBP,carpartsinmotion,99.8,1708066.0,GB,,8.0,49537.5,True,30.0,Brembo,8020584081655,08020584050347,P24061,New Balance 550,"Brake Pad Set, disc brake",Sneaker,True
v1|306109213807|0,consumer_products,Brake Pad Set For Disc Brake Rear Fits MG Peugeot Seat Skoda VW BREMBO P85020,Brembo brake pads,EBAY_GB,Brake Pads,New,30.855,GBP,carpartsinmotion,99.8,1708066.0,GB,,8.0,49537.5,True,30.0,Brembo,8020584081655,08020584050347,P24061,New Balance 550,"Brake Pad Set, disc brake",Sneaker,True
v1|235486428113|0,consumer_products,Brake Pad Set For Disc Brake Rear Fits MG Peugeot Seat Skoda VW BREMBO P85020,Brembo brake pads,EBAY_GB,Brake Pads,New,30.855,GBP,carpartsinmotion,99.8,1708066.0,GB,,8.0,49537.5,True,30.0,Brembo,8020584081655,08020584050347,P24061,New Balance 550,"Brake Pad Set, disc brake",Sneaker,True
v1|335301935484|0,consumer_products,Brake Pad Set For Disc Brake Rear Fits MG Peugeot Seat Skoda VW BREMBO P85020,Brembo brake pads,EBAY_GB,Brake Pads,New,30.855,GBP,carpartsinmotion,99.8,1708066.0,GB,,8.0,49537.5,True,30.0,Brembo,8020584081655,08020584050347,P24061,New Balance 550,"Brake Pad Set, disc brake",Sneaker,True
v1|335301935416|0,consumer_products,Brake Pad Set For Disc Brake Rear Fits MG Peugeot Seat Skoda VW BREMBO P85020,Brembo brake pads,EBAY_GB,Brake Pads,New,30.855,GBP,carpartsinmotion,99.8,1708066.0,GB,,8.0,49537.5,True,30.0,Brembo,8020584081655,08020584050347,P24061,New Balance 550,"Brake Pad Set, disc brake",Sneaker,True
v1|335439960533|0,consumer_products,Brake Pad Set For Disc Brake Rear Fits MG Peugeot Seat Skoda VW BREMBO P85020,Brembo brake pads,EBAY_GB,Brake Pads,New,30.855,GBP,carpartsinmotion,99.8,1708066.0,GB,,8.0,49537.5,True,30.0,Brembo,8020584081655,08020584050347,P24061,New Balance 550,"Brake Pad Set, disc brake",Sneaker,True
v1|235473417988|0,consumer_products,Brake Pad Set For Disc Brake Rear Fits MG Peugeot Seat Skoda VW BREMBO P85020,Brembo brake pads,EBAY_GB,Brake Pads,New,30.855,GBP,carpartsinmotion,99.8,1708066.0,GB,,8.0,49537.5,True,30.0,Brembo,8020584081655,08020584050347,P24061,New Balance 550,"Brake Pad Set, disc brake",Sneaker,True
v1|315222356667|0,consumer_products,Brake Pad Set For Disc Brake Rear Fits MG Peugeot Seat Skoda VW BREMBO P85020,Brembo brake pads,EBAY_GB,Brake Pads,New,30.855,GBP,carpartsinmotion,99.8,1708066.0,GB,,8.0,49537.5,True,30.0,Brembo,8020584081655,08020584050347,P24061,New Balance 550,"Brake Pad Set, disc brake",Sneaker,True
v1|235473418081|0,consumer_products,Brake Pad Set For Disc Brake Rear Fits MG Peugeot Seat Skoda VW BREMBO P85020,Brembo brake pads,EBAY_GB,Brake Pads,New,30.855,GBP,carpartsinmotion,99.8,1708066.0,GB,,8.0,49537.5,True,30.0,Brembo,8020584081655,08020584050347,P24061,New Balance 550,"Brake Pad Set, disc brake",Sneaker,True
v1|335310451361|0,consumer_products,Brake Pad Set For Disc Brake Rear Fits MG Peugeot Seat Skoda VW BREMBO P85020,Brembo brake pads,EBAY_GB,Brake Pads,New,30.855,GBP,carpartsinmotion,99.8,1708066.0,GB,,8.0,49537.5,True,30.0,Brembo,8020584081655,08020584050347,P24061,New Balance 550,"Brake Pad Set, disc brake",Sneaker,True
v1|335310355135|0,consumer_products,Brake Pad Set For Disc Brake Rear Fits MG Peugeot Seat Skoda VW BREMBO P85020,Brembo brake pads,EBAY_GB,Brake Pads,New,30.855,GBP,carpartsinmotion,99.8,1708066.0,GB,,8.0,49537.5,True,30.0,Brembo,8020584081655,08020584050347,P24061,New Balance 550,"Brake Pad Set, disc brake",Sneaker,True
v1|335301935489|0,consumer_products,Brake Pad Set For Disc Brake Rear Fits MG Peugeot Seat Skoda VW BREMBO P85020,Brembo brake pads,EBAY_GB,Brake Pads,New,30.855,GBP,carpartsinmotion,99.8,1708066.0,GB,,8.0,49537.5,True,30.0,Brembo,8020584081655,08020584050347,P24061,New Balance 550,"Brake Pad Set, disc brake",Sneaker,True
v1|306614464979|0,consumer_products,Brembo Front Brake Discs & Pad Set Fits Ford Transit Custom 2.0 EcoBlue 2.2 TDCi,Brembo brake pads,EBAY_GB,Brake Component Kits,New,153.99,GBP,gsfcarparts,99.5,420524.0,GB,,9.0,15596.0,True,60.0,Brembo,0711719564775,DoesNotApply,09.C240.10_P24152,New Balance 550,Brake Disc & Pads Set,Sneaker,True
v1|335310355128|0,consumer_products,Brake Pad Set For Disc Brake Rear Fits MG Peugeot Seat Skoda VW BREMBO P85020,Brembo brake pads,EBAY_GB,Brake Pads,New,30.855,GBP,carpartsinmotion,99.8,1708066.0,GB,,8.0,49537.5,True,30.0,Brembo,8020584081655,08020584050347,P24061,New Balance 550,"Brake Pad Set, disc brake",Sneaker,True
v1|336165659423|0,consumer_products,Brake Pad Set For Disc Brake Rear Fits MG Peugeot Seat Skoda VW BREMBO P85020,Brembo brake pads,EBAY_GB,Brake Pads,New,30.855,GBP,carpartsinmotion,99.8,1708066.0,GB,,8.0,49537.5,True,30.0,Brembo,8020584081655,08020584050347,P24061,New Balance 550,"Brake Pad Set, disc brake",Sneaker,True
v1|176433731560|0,consumer_products,Brake Pad Set For Disc Brake Rear Fits MG Peugeot Seat Skoda VW BREMBO P85020,Brembo brake pads,EBAY_GB,Brake Pads,New,30.855,GBP,carpartsinmotion,99.8,1708066.0,GB,,8.0,49537.5,True,30.0,Brembo,8020584081655,08020584050347,P24061,New Balance 550,"Brake Pad Set, disc brake",Sneaker,True
v1|336177568760|0,consumer_products,Brake Pad Set For Disc Brake Rear Fits MG Peugeot Seat Skoda VW BREMBO P85020,Brembo brake pads,EBAY_GB,Brake Pads,New,30.855,GBP,carpartsinmotion,99.8,1708066.0,GB,,8.0,49537.5,True,30.0,Brembo,8020584081655,08020584050347,P24061,New Balance 550,"Brake Pad Set, disc brake",Sneaker,True
v1|404448916655|0,consumer_products,Brake Pad Set For Disc Brake Rear Fits MG Peugeot Seat Skoda VW BREMBO P85020,Brembo brake pads,EBAY_GB,Brake Pads,New,30.855,GBP,carpartsinmotion,99.8,1708066.0,GB,,8.0,49537.5,True,30.0,Brembo,8020584081655,08020584050347,P24061,New Balance 550,"Brake Pad Set, disc brake",Sneaker,True
v1|317557579099|0,consumer_products,Brake Pad Set For Disc Brake Rear Fits MG Peugeot Seat Skoda VW BREMBO P85020,Brembo brake pads,EBAY_GB,Brake Pads,New,30.855,GBP,carpartsinmotion,99.8,1708066.0,GB,,8.0,49537.5,True,30.0,Brembo,8020584081655,08020584050347,P24061,New Balance 550,"Brake Pad Set, disc brake",Sneaker,True
v1|388156617450|0,consumer_products,Brake Pad Set For Disc Brake Rear Fits MG Peugeot Seat Skoda VW BREMBO P85020,Brembo brake pads,EBAY_GB,Brake Pads,New,30.855,GBP,carpartsinmotion,99.8,1708066.0,GB,,8.0,49537.5,True,30.0,Brembo,8020584081655,08020584050347,P24061,New Balance 550,"Brake Pad Set, disc brake",Sneaker,True
v1|235601464653|0,consumer_products,Brake Pad Set For Disc Brake Rear Fits MG Peugeot Seat Skoda VW BREMBO P85020,Brembo brake pads,EBAY_GB,Brake Pads,New,30.855,GBP,carpartsinmotion,99.8,1708066.0,GB,,8.0,49537.5,True,30.0,Brembo,8020584081655,08020584050347,P24061,New Balance 550,"Brake Pad Set, disc brake",Sneaker,True
v1|297800667712|0,consumer_products,Brake Pad Set For Disc Brake Rear Fits MG Peugeot Seat Skoda VW BREMBO P85020,Brembo brake pads,EBAY_GB,Brake Pads,New,30.855,GBP,carpartsinmotion,99.8,1708066.0,GB,,8.0,49537.5,True,30.0,Brembo,8020584081655,08020584050347,P24061,New Balance 550,"Brake Pad Set, disc brake",Sneaker,True
v1|235482485241|0,consumer_products,Brake Pad Set For Disc Brake Rear Fits MG Peugeot Seat Skoda VW BREMBO P85020,Brembo brake pads,EBAY_GB,Brake Pads,New,30.855,GBP,carpartsinmotion,99.8,1708066.0,GB,,8.0,49537.5,True,30.0,Brembo,8020584081655,08020584050347,P24061,New Balance 550,"Brake Pad Set, disc brake",Sneaker,True
v1|151112861379|0,consumer_products,Brake Pad Set For Disc Brake Rear Fits MG Peugeot Seat Skoda VW BREMBO P85020,Brembo brake pads,EBAY_GB,Brake Pads,New,30.855,GBP,carpartsinmotion,99.8,1708066.0,GB,,8.0,49537.5,True,30.0,Brembo,8020584081655,08020584050347,P24061,New Balance 550,"Brake Pad Set, disc brake",Sneaker,True
v1|177958871329|0,consumer_products,ATE 13.0460-3892.2 Belagsatz für VW,Brembo brake pads,EBAY_DE,Bremsbeläge,Neu,40.9,EUR,bandel-autoteile,99.5,755511.0,DE,,3.0,22533.5,True,1.0,The North Face,0194252388532,8020584058756,7370595,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|176698302723|0,consumer_products,ATE 13.0460-3892.2 Belagsatz für VW,Brembo brake pads,EBAY_DE,Bremsbeläge,Neu,40.9,EUR,bandel-autoteile,99.5,755511.0,DE,,3.0,22533.5,True,1.0,The North Face,0194252388532,8020584058756,7370595,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|287250564602|0,consumer_products,ATE 13.0460-3892.2 Belagsatz für VW,Brembo brake pads,EBAY_DE,Bremsbeläge,Neu,40.9,EUR,bandel-autoteile,99.5,755511.0,DE,,3.0,22533.5,True,1.0,The North Face,0194252388532,8020584058756,7370595,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|336488542275|0,consumer_products,ATE 13.0460-3892.2 Belagsatz für VW,Brembo brake pads,EBAY_DE,Bremsbeläge,Neu,40.9,EUR,bandel-autoteile,99.5,755511.0,DE,,3.0,22533.5,True,1.0,The North Face,0194252388532,8020584058756,7370595,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|167957108395|0,consumer_products,ATE 13.0460-3892.2 Belagsatz für VW,Brembo brake pads,EBAY_DE,Bremsbeläge,Neu,40.9,EUR,bandel-autoteile,99.5,755511.0,DE,,3.0,22533.5,True,1.0,The North Face,0194252388532,8020584058756,7370595,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|156725392160|0,consumer_products,ATE 13.0460-3892.2 Belagsatz für VW,Brembo brake pads,EBAY_DE,Bremsbeläge,Neu,40.9,EUR,bandel-autoteile,99.5,755511.0,DE,,3.0,22533.5,True,1.0,The North Face,0194252388532,8020584058756,7370595,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|304992409413|0,consumer_products,ATE 13.0460-3892.2 Belagsatz für VW,Brembo brake pads,EBAY_DE,Bremsbeläge,Neu,40.9,EUR,bandel-autoteile,99.5,755511.0,DE,,3.0,22533.5,True,1.0,The North Face,0194252388532,8020584058756,7370595,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|193860029450|0,consumer_products,ATE 13.0460-3892.2 Belagsatz für VW,Brembo brake pads,EBAY_DE,Bremsbeläge,Neu,40.9,EUR,bandel-autoteile,99.5,755511.0,DE,,3.0,22533.5,True,1.0,The North Face,0194252388532,8020584058756,7370595,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|166368331975|0,consumer_products,ATE 13.0460-3892.2 Belagsatz für VW,Brembo brake pads,EBAY_DE,Bremsbeläge,Neu,40.9,EUR,bandel-autoteile,99.5,755511.0,DE,,3.0,22533.5,True,1.0,The North Face,0194252388532,8020584058756,7370595,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|386953818723|0,consumer_products,ATE 13.0460-3892.2 Belagsatz für VW,Brembo brake pads,EBAY_DE,Bremsbeläge,Neu,40.9,EUR,bandel-autoteile,99.5,755511.0,DE,,3.0,22533.5,True,1.0,The North Face,0194252388532,8020584058756,7370595,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|314277751099|0,consumer_products,ATE 13.0460-3892.2 Belagsatz für VW,Brembo brake pads,EBAY_DE,Bremsbeläge,Neu,40.9,EUR,bandel-autoteile,99.5,755511.0,DE,,3.0,22533.5,True,1.0,The North Face,0194252388532,8020584058756,7370595,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|383616447899|0,consumer_products,ATE 13.0460-3892.2 Belagsatz für VW,Brembo brake pads,EBAY_DE,Bremsbeläge,Neu,40.9,EUR,bandel-autoteile,99.5,755511.0,DE,,3.0,22533.5,True,1.0,The North Face,0194252388532,8020584058756,7370595,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|204586668181|0,consumer_products,BOSCH 2x BREMSSCHEIBEN + BELÄGE VW UP / LOAD UP SKODA CITIGO SEAT Mii VORN Ø256m,Brembo brake pads,EBAY_DE,Bremsenkomplettsätze,Neu,83.65,EUR,auto-kfz-teile,99.9,582984.0,DE,,11.0,23926.0,True,60.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|205647170934|0,consumer_products,ATE 13.0460-3892.2 Belagsatz für VW,Brembo brake pads,EBAY_DE,Bremsbeläge,Neu,40.9,EUR,bandel-autoteile,99.5,755511.0,DE,,3.0,22533.5,True,1.0,The North Face,0194252388532,8020584058756,7370595,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|287259257322|0,consumer_products,ATE 13.0460-3892.2 Belagsatz für VW,Brembo brake pads,EBAY_DE,Bremsbeläge,Neu,40.9,EUR,bandel-autoteile,99.5,755511.0,DE,,3.0,22533.5,True,1.0,The North Face,0194252388532,8020584058756,7370595,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|236562429994|0,consumer_products,ATE 13.0460-3892.2 Belagsatz für VW,Brembo brake pads,EBAY_DE,Bremsbeläge,Neu,40.9,EUR,bandel-autoteile,99.5,755511.0,DE,,3.0,22533.5,True,1.0,The North Face,0194252388532,8020584058756,7370595,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|401901896371|0,consumer_products,ATE 13.0460-3892.2 Belagsatz für VW,Brembo brake pads,EBAY_DE,Bremsbeläge,Neu,40.9,EUR,bandel-autoteile,99.5,755511.0,DE,,3.0,22533.5,True,1.0,The North Face,0194252388532,8020584058756,7370595,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|176865426214|0,consumer_products,ATE 13.0460-3892.2 Belagsatz für VW,Brembo brake pads,EBAY_DE,Bremsbeläge,Neu,40.9,EUR,bandel-autoteile,99.5,755511.0,DE,,3.0,22533.5,True,1.0,The North Face,0194252388532,8020584058756,7370595,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|406185482963|0,consumer_products,ATE 13.0460-3892.2 Belagsatz für VW,Brembo brake pads,EBAY_DE,Bremsbeläge,Neu,40.9,EUR,bandel-autoteile,99.5,755511.0,DE,,3.0,22533.5,True,1.0,The North Face,0194252388532,8020584058756,7370595,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|403544252927|0,consumer_products,ATE 13.0460-3892.2 Belagsatz für VW,Brembo brake pads,EBAY_DE,Bremsbeläge,Neu,40.9,EUR,bandel-autoteile,99.5,755511.0,DE,,3.0,22533.5,True,1.0,The North Face,0194252388532,8020584058756,7370595,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|406122179454|0,consumer_products,ATE 13.0460-3892.2 Belagsatz für VW,Brembo brake pads,EBAY_DE,Bremsbeläge,Neu,40.9,EUR,bandel-autoteile,99.5,755511.0,DE,,3.0,22533.5,True,1.0,The North Face,0194252388532,8020584058756,7370595,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|389601255391|0,consumer_products,ATE 13.0460-3892.2 Belagsatz für VW,Brembo brake pads,EBAY_DE,Bremsbeläge,Neu,40.9,EUR,bandel-autoteile,99.5,755511.0,DE,,3.0,22533.5,True,1.0,The North Face,0194252388532,8020584058756,7370595,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|274776952408|0,consumer_products,ATE 13.0460-3892.2 Belagsatz für VW,Brembo brake pads,EBAY_DE,Bremsbeläge,Neu,40.9,EUR,bandel-autoteile,99.5,755511.0,DE,,3.0,22533.5,True,1.0,The North Face,0194252388532,8020584058756,7370595,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|384530817746|0,consumer_products,ATE 13.0460-3892.2 Belagsatz für VW,Brembo brake pads,EBAY_DE,Bremsbeläge,Neu,40.9,EUR,bandel-autoteile,99.5,755511.0,DE,,3.0,22533.5,True,1.0,The North Face,0194252388532,8020584058756,7370595,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|126666075509|0,consumer_products,ATE 13.0460-3892.2 Belagsatz für VW,Brembo brake pads,EBAY_DE,Bremsbeläge,Neu,40.9,EUR,bandel-autoteile,99.5,755511.0,DE,,3.0,22533.5,True,1.0,The North Face,0194252388532,8020584058756,7370595,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|327099902421|0,consumer_products,1 Set Front+Rear Brembo NAO Disc Brake Pads for Honda Civic FC FK 2017-2022,Brembo brake pads,EBAY_AU,Brake Pads,Brand New,102.42500000000001,AUD,superspares,99.6,233298.0,AU,,4.0,49270.0,True,30.0,Brembo,9360355001925,8020584081457,0986AB2300;D1060JK00B;MD8552M;MDB3108;0986495134;D1060JK000,Apple AirPods Pro (2nd generation),Brembo Part,Sneaker,True
v1|147091244159|0,consumer_products,1 Set Front+Rear Brembo NAO Disc Brake Pads for Honda Civic FC FK 2017-2022,Brembo brake pads,EBAY_AU,Brake Pads,Brand New,102.42500000000001,AUD,superspares,99.6,233298.0,AU,,4.0,49270.0,True,30.0,Brembo,9360355001925,8020584081457,0986AB2300;D1060JK00B;MD8552M;MDB3108;0986495134;D1060JK000,Apple AirPods Pro (2nd generation),Brembo Part,Sneaker,True
v1|375928493413|0,consumer_products,1 Set Front+Rear Brembo NAO Disc Brake Pads for Honda Civic FC FK 2017-2022,Brembo brake pads,EBAY_AU,Brake Pads,Brand New,102.42500000000001,AUD,superspares,99.6,233298.0,AU,,4.0,49270.0,True,30.0,Brembo,9360355001925,8020584081457,0986AB2300;D1060JK00B;MD8552M;MDB3108;0986495134;D1060JK000,Apple AirPods Pro (2nd generation),Brembo Part,Sneaker,True
v1|136697072545|0,consumer_products,1 Set Front+Rear Brembo NAO Disc Brake Pads for Honda Civic FC FK 2017-2022,Brembo brake pads,EBAY_AU,Brake Pads,Brand New,102.42500000000001,AUD,superspares,99.6,233298.0,AU,,4.0,49270.0,True,30.0,Brembo,9360355001925,8020584081457,0986AB2300;D1060JK00B;MD8552M;MDB3108;0986495134;D1060JK000,Apple AirPods Pro (2nd generation),Brembo Part,Sneaker,True
v1|145103692484|0,consumer_products,1 Set Front+Rear Brembo NAO Disc Brake Pads for Honda Civic FC FK 2017-2022,Brembo brake pads,EBAY_AU,Brake Pads,Brand New,102.42500000000001,AUD,superspares,99.6,233298.0,AU,,4.0,49270.0,True,30.0,Brembo,9360355001925,8020584081457,0986AB2300;D1060JK00B;MD8552M;MDB3108;0986495134;D1060JK000,Apple AirPods Pro (2nd generation),Brembo Part,Sneaker,True
v1|144380262483|0,consumer_products,1 Set Front+Rear Brembo NAO Disc Brake Pads for Honda Civic FC FK 2017-2022,Brembo brake pads,EBAY_AU,Brake Pads,Brand New,102.42500000000001,AUD,superspares,99.6,233298.0,AU,,4.0,49270.0,True,30.0,Brembo,9360355001925,8020584081457,0986AB2300;D1060JK00B;MD8552M;MDB3108;0986495134;D1060JK000,Apple AirPods Pro (2nd generation),Brembo Part,Sneaker,True
v1|154532354015|0,consumer_products,1 Set Front+Rear Brembo NAO Disc Brake Pads for Honda Civic FC FK 2017-2022,Brembo brake pads,EBAY_AU,Brake Pads,Brand New,102.42500000000001,AUD,superspares,99.6,233298.0,AU,,4.0,49270.0,True,30.0,Brembo,9360355001925,8020584081457,0986AB2300;D1060JK00B;MD8552M;MDB3108;0986495134;D1060JK000,Apple AirPods Pro (2nd generation),Brembo Part,Sneaker,True
